iter	RMSE
137	0.1100785463
138	0.109760213
139	0.1095288451
140	0.109031055
141	0.1086702885
142	0.1085069512
143	0.1081222155
144	0.1077850142
145	0.107501377
146	0.1072147976
147	0.1068401075
148	0.1064553579
149	0.106103977
150	0.1058569857
151	0.1054894835
152	0.1051957124
153	0.1049797236
154	0.1047193267
155	0.1044323661
156	0.104104373
157	0.1037913309
158	0.1035507017
159	0.1031806747
160	0.1029650265
161	0.1026589627
162	0.1024852576
163	0.1021918854
164	0.1018356181
165	0.1016331501
166	0.1012232865
167	0.1009421694
168	0.1006481988
169	0.100378222
170	0.1000863009
171	0.09983874358
172	0.09965154398
173	0.09945630683
174	0.09931907439
175	0.09893628296
176	0.09869289925
177	0.09837874462
178	0.09821263238
179	0.09806647646
180	0.09780026727
181	0.09763404552
182	0.097332741
183	0.09712055834
184	0.09689622013
185	0.0965868882
186	0.09633059508
187	0.09607137882
188	0.09590570291
189	0.09557771258
190	0.09531891871
191	0.09511898017
192	0.09490915459
193	0.09473923578
194	0.09443466535
195	0.09421230858
196	0.09402444842
197	0.0938330174
198	0.09363834906
199	0.09338491239
200	0.09312927204
201	0.09290376119
202	0.09262991985
203	0.09244452527
204	0.09230401471
205	0.09212519025
206	0.09195118485
207	0.0917839031
208	0.09166563634
209	0.09149705074
210	0.09132726959
211	0.09117388918
212	0.09095946512
213	0.09070981605
214	0.09048786498
215	0.09032915681
216	0.09021857523
217	0.09006855191
218	0.08991406515
219	0.0896816052
220	0.08944643657
221	0.08927763872
222	0.08915885775
223	0.08902173841
224	0.08878607558
225	0.08861146093
226	0.08847770835
227	0.08828635679
228	0.0881063836
229	0.08802374463
230	0.08780834313
231	0.08770287246
232	0.08750383181
233	0.08732267266
234	0.08719444968
235	0.08701820705
236	0.08687437647
237	0.08674238789
238	0.08656058416
239	0.08638845757
240	0.08616608592
241	0.08593347248
242	0.08578216066
243	0.08559249464
244	0.08536063345
245	0.08520774283
246	0.08506176472
247	0.08492547608
248	0.08475831023
249	0.08463004105
250	0.08442837861
251	0.0842494702
252	0.08419277838
253	0.08406398649
254	0.08394739698
255	0.08384897671
256	0.08376668308
257	0.08364807972
258	0.08345530136
259	0.08329637814
260	0.08318497712
261	0.08303520198
262	0.08280432403
263	0.08268873778
264	0.08256208945
265	0.08245305243
266	0.08235506756
267	0.08213868477
268	0.08196832735
269	0.08185016689
270	0.0816882046
271	0.08159835199
272	0.08144758436
273	0.08133966698
274	0.08118941716
275	0.08106624676
276	0.08094084583
277	0.080794401
278	0.08065048807
279	0.08058674698
280	0.08045076654
281	0.08031168962
282	0.08012830821
283	0.07995888938
284	0.0798678096
285	0.07976991388
286	0.07959299819
287	0.07947105865
288	0.07932616331
289	0.07920152795
290	0.07906469697
291	0.07895272949
292	0.07879896317
293	0.07869610984
294	0.07856241692
295	0.07835225949
296	0.07820909542
297	0.07802667393
298	0.0779464605
299	0.07782799572
300	0.07765400963
301	0.07750331711
302	0.07738457157
303	0.07725752929
304	0.0771866858
305	0.07699547268
306	0.07685580464
307	0.07677826289
308	0.07662349418
309	0.07654147936
310	0.07636766236
311	0.07622151975
312	0.07611156835
313	0.07601471894
314	0.07592828451
315	0.07586091248
316	0.07570785942
317	0.07555635883
318	0.07541942843
319	0.07535030345
320	0.07520253427
321	0.0751144362
322	0.07493390924
323	0.07479825252
324	0.07467523841
325	0.07459969434
326	0.0744381012
327	0.07437859744
328	0.07431503192
329	0.07419734026
330	0.07414653863
331	0.07398009418
332	0.07393024633
333	0.07387498559
334	0.07374681875
335	0.07354499284
336	0.07343699823
337	0.07337527903
338	0.0732462591
339	0.07319059561
340	0.07302734576
341	0.07295504663
342	0.07276983283
343	0.07267682758
344	0.0725348774
345	0.0722793667
346	0.07213197172
347	0.07204918277
348	0.07187707579
349	0.07179138842
350	0.07167680767
351	0.07164270501
352	0.07147692772
353	0.07133860926
354	0.07121481393
355	0.07106921352
356	0.07093969589
357	0.07079706844
358	0.07060724191
359	0.07057751551
360	0.07054382319
361	0.07037915929
362	0.07021150801
363	0.070068283
364	0.06993020388
365	0.06988315114
366	0.06979658245
367	0.06966350292
368	0.06955862855
369	0.06939639054
370	0.06933806042
371	0.06919068462
372	0.06906774934
373	0.06889777198
374	0.06882786181
375	0.06863872832
376	0.06848328528
377	0.06839493488
378	0.06825233126
379	0.06814066075
380	0.06801500423
381	0.06791366881
382	0.06779397865
383	0.06765464589
384	0.06748696006
385	0.06735575331
386	0.06718880326
387	0.06714043179
388	0.06704617455
389	0.06691060668
390	0.06685633558
391	0.06671069262
392	0.06663298451
393	0.06655378591
394	0.06644144433
395	0.06639490471
396	0.06629468674
397	0.06612238115
398	0.06600741287
399	0.06584802705
400	0.06573517486
401	0.06561267091
402	0.06550205813
403	0.06536495241
404	0.06523881424
405	0.06508391633
406	0.06498046032
407	0.06494608088
408	0.06488346147
409	0.06480249935
410	0.06465632129
411	0.06449368248
412	0.06438568577
413	0.06430457225
414	0.06421911475
415	0.06410742494
416	0.06394429266
417	0.06379958797
418	0.06369875862
419	0.06362097168
420	0.06352041243
421	0.06344051027
422	0.06331501911
423	0.06322505198
424	0.06313855305
425	0.06304081272
426	0.06290417006
427	0.06275920824
428	0.06265368519
429	0.06261081305
430	0.06256646726
431	0.06245605747
432	0.06237321579
433	0.06225914703
434	0.06214427446
435	0.06199782999
436	0.06189490068
437	0.06179110003
438	0.06165001477
439	0.06156728999
440	0.0614201979
441	0.06132000935
442	0.06125546414
443	0.06108857512
444	0.06090360347
445	0.06072223815
446	0.06065612208
447	0.06061226243
448	0.06052052751
449	0.06042199429
450	0.06032091839
451	0.06019424279
452	0.06008186721
453	0.059943805
454	0.05985100066
455	0.05972728611
456	0.05965444715
457	0.05948534784
458	0.05945818359
459	0.059364336
460	0.05929216708
461	0.05915987938
462	0.05906547402
463	0.0589253679
464	0.05881684622
465	0.05872775577
466	0.05863479291
467	0.058510916
468	0.05839685668
469	0.05829783404
470	0.05820173255
471	0.05813934671
472	0.05804488626
473	0.05794431622
474	0.05783321108
475	0.05769686535
476	0.05763991626
477	0.05751254629
478	0.05748797742
479	0.05740727077
480	0.05728113548
481	0.05717937959
482	0.05706126176
483	0.0569790207
484	0.05687015287
485	0.0567872576
486	0.05669103453
487	0.05657848691
488	0.05645037088
489	0.05634769162
490	0.05623730618
491	0.05611677084
492	0.05599389519
493	0.05587841278
494	0.05572453767
495	0.05565328507
496	0.05557731229
497	0.05548770134
498	0.05543241779
499	0.05534621484
500	0.05523488605
501	0.05516654055
502	0.05511997478
503	0.05502582143
504	0.0549337801
505	0.05487002223
506	0.05480267132
507	0.05472259638
508	0.05459817197
509	0.05453518025
510	0.054415926
511	0.05432696675
512	0.05423265257
513	0.05421011193
514	0.05413123103
515	0.054070125
516	0.0539983268
517	0.05385856175
518	0.05371973869
519	0.05363179016
520	0.05354458066
521	0.0534677355
522	0.05340097471
523	0.0533810036
524	0.05330005991
525	0.05319473749
526	0.05307841741
527	0.05297006699
528	0.05288806248
529	0.05281594183
530	0.05274139047
531	0.05263270282
532	0.05254537308
533	0.05245119952
534	0.05237415382
535	0.0522750837
536	0.05218287638
537	0.05208785434
538	0.05197103547
539	0.05191370676
540	0.05180500579
541	0.05170409229
542	0.05159551275
543	0.05154679402
544	0.0514158531
545	0.05132407247
546	0.05128641843
547	0.05118171857
548	0.0511093695
549	0.05102599753
550	0.05094689535
551	0.05088338642
552	0.05082011768
553	0.05071425151
554	0.05063683983
555	0.05056595739
556	0.05048822158
557	0.05036161728
558	0.05027877786
559	0.05019354483
560	0.05012384613
561	0.05005520612
562	0.04998457366
563	0.04987245775
564	0.04981647952
565	0.04972895814
566	0.04965576783
567	0.04954987491
568	0.0494958627
569	0.04947031217
570	0.04944967136
571	0.04936127122
572	0.04928424346
573	0.04921030118
574	0.04911267876
575	0.0490962248
576	0.04904833658
577	0.04896426342
578	0.04890819946
579	0.04881855056
580	0.04876502359
581	0.04868098981
582	0.0486248067
583	0.04851887579
584	0.04845842839
585	0.04844194267
586	0.04842261434
587	0.04840060644
588	0.04834973767
589	0.04826603251
590	0.04818876541
591	0.04813577307
592	0.04805946897
593	0.04797614872
594	0.04793970488
595	0.04790065702
596	0.04787924385
597	0.04786612502
598	0.04785220406
599	0.04777004979
600	0.04773474842
601	0.04770818571
602	0.04766017459
603	0.04757005536
604	0.04748957362
605	0.04744196948
606	0.04733951226
607	0.04727131702
608	0.04719681416
609	0.04710860048
610	0.04704332287
611	0.04701975511
612	0.04697578197
613	0.04687969735
614	0.04676729807
615	0.04665758764
616	0.04661892378
617	0.04656575291
618	0.04646577117
619	0.04642717605
620	0.0464120498
621	0.04631384051
622	0.04628344892
623	0.04621636601
624	0.04612129933
625	0.04601231721
626	0.04592386494
627	0.04585027376
628	0.04578269626
629	0.04569456888
630	0.04564477501
631	0.04554622605
632	0.04548822107
633	0.04541552739
634	0.04536213006
635	0.04531540154
636	0.04524186139
637	0.04513267716
638	0.04506891225
639	0.04501837988
640	0.04496999908
641	0.04491585384
642	0.04489980866
643	0.0448151946
644	0.04480225452
645	0.04471494935
646	0.0446620454
647	0.04455956274
648	0.04452146662
649	0.04447090768
650	0.04438977912
651	0.04428969373
652	0.04425652943
653	0.04420872469
654	0.04410360744
655	0.04401428215
656	0.04392615183
657	0.04390014182
658	0.04384578711
659	0.043739953
660	0.04368577045
661	0.04366136047
662	0.04355839931
663	0.04346786968
664	0.04341290834
665	0.04332724409
666	0.04327707441
667	0.04318218107
668	0.04311741076
669	0.04305078518
670	0.04296309601
671	0.04292495605
672	0.04286252369
673	0.0427838639
674	0.04272416089
675	0.04266650492
676	0.04258270698
677	0.04250700254
678	0.04245102653
679	0.04242479382
680	0.04233393216
681	0.04225310404
682	0.04223183191
683	0.04212941868
684	0.04205497324
685	0.04198525389
686	0.04194449798
687	0.04187250787
688	0.04181149615
689	0.04174239871
690	0.04169295575
691	0.04162794591
692	0.04155009347
693	0.04153417075
694	0.04151878105
695	0.04150279835
696	0.04140020418
697	0.04135180174
698	0.04129378384
699	0.04125904478
700	0.04122541726
701	0.04113737326
702	0.04103318915
703	0.04096613609
704	0.04090242151
705	0.04086924556
706	0.04083598067
707	0.04080327766
708	0.04073162473
709	0.04063833179
710	0.04057477918
711	0.04051511408
712	0.04045202759
713	0.04037937666
714	0.04030621472
715	0.04023477945
716	0.04016380612
717	0.04014116478
718	0.04003901495
719	0.03996929603
720	0.03990704996
721	0.0398192593
722	0.03975512437
723	0.03972357866
724	0.03966346505
725	0.03965204568
726	0.03955322528
727	0.03954575074
728	0.03950894262
729	0.03945655411
730	0.03941766004
731	0.03934274867
732	0.03928232555
733	0.03916439531
734	0.03909788609
735	0.03903165457
736	0.03898979325
737	0.03895059121
738	0.03887186403
739	0.03879316386
740	0.03872744846
741	0.03872063719
742	0.0386925103
743	0.03863646509
744	0.03862326286
745	0.03857322027
746	0.03849810644
747	0.03842634134
748	0.03837733788
749	0.03832655289
750	0.03829924858
751	0.03823970395
752	0.03823420951
753	0.03817200553
754	0.03812636446
755	0.0380882966
756	0.03804120714
757	0.03795791152
758	0.03787789943
759	0.03781997705
760	0.03774270185
761	0.03769496292
762	0.03764149638
763	0.0376343086
764	0.03757644943
765	0.03748801685
766	0.03745462778
767	0.03740499251
768	0.03735574573
769	0.03734868127
770	0.03730146626
771	0.03725976443
772	0.03720261079
773	0.03718421559
774	0.03714410748
775	0.03713748154
776	0.03713019261
777	0.03712498572
778	0.03709019767
779	0.03706005663
780	0.03696501794
781	0.03691127315
782	0.03683461318
783	0.03680939275
784	0.03680216616
785	0.03679582872
786	0.03673820267
787	0.03668020963
788	0.03667317096
789	0.03663660637
790	0.03662915509
791	0.03659319821
792	0.03654947269
793	0.03649136936
794	0.03642471536
795	0.03639924523
796	0.03636658664
797	0.03629241223
798	0.03620663637
799	0.03617944256
800	0.03610644647
801	0.03604733562
802	0.03598680702
803	0.03587904134
804	0.03582488061
805	0.03581273244
806	0.03577332559
807	0.03573358296
808	0.03571136975
809	0.03565341603
810	0.03559835337
811	0.03559114572
812	0.03555325667
813	0.03550704248
814	0.03544499876
815	0.03539669943
816	0.03529193945
817	0.03525741237
818	0.03521043648
819	0.03513094214
820	0.03509956479
821	0.03501508554
822	0.0349645881
823	0.0349303511
824	0.03489167463
825	0.03482324265
826	0.03477575554
827	0.03474021914
828	0.03473326172
829	0.03468169268
830	0.0346582382
831	0.03457529615
832	0.03457009964
833	0.03456331727
834	0.03448360834
835	0.03442979878
836	0.03437484748
837	0.0343110141
838	0.03426756772
839	0.03424125629
840	0.03414873327
841	0.03414259322
842	0.03411373262
843	0.03409622042
844	0.03406422512
845	0.03398806972
846	0.03396826214
847	0.03390884312
848	0.03389236185
849	0.03384479138
850	0.03380094365
851	0.03379612835
852	0.03379105323
853	0.0337686962
854	0.03376372512
855	0.03372420023
856	0.03365649327
857	0.0336283541
858	0.03357917665
859	0.0335302559
860	0.03352545056
861	0.03346713961
862	0.03340332387
863	0.03337690206
864	0.03331514025
865	0.03327735938
866	0.03323596447
867	0.03319589707
868	0.03317570472
869	0.03313386663
870	0.03309597887
871	0.03309165944
872	0.03303836776
873	0.03298135799
874	0.03293645376
875	0.03288438603
876	0.03284918388
877	0.0328038085
878	0.03275482924
879	0.03270930646
880	0.03264212902
881	0.03257778722
882	0.03254137714
883	0.03248784066
884	0.03241563938
885	0.03237963534
886	0.03233737385
887	0.03229732717
888	0.03221366284
889	0.03217184725
890	0.0321116202
891	0.03203864411
892	0.03199014066
893	0.03194784921
894	0.03192590554
895	0.03189651809
896	0.03188414864
897	0.03183215339
898	0.03179589039
899	0.03172755627
900	0.03172313616
901	0.03167131195
902	0.03161166042
903	0.0315543555
904	0.03150661344
905	0.0315005468
906	0.0314134156
907	0.03140439184
908	0.03135659504
909	0.0313261973
910	0.03128520483
911	0.0312156845
912	0.03115892791
913	0.03109334012
914	0.03102482993
915	0.0309958862
916	0.03099061642
917	0.03096099742
918	0.03095737465
919	0.03095107965
920	0.03092005088
921	0.03091622494
922	0.03088158388
923	0.03082460678
924	0.03079340826
925	0.03075927723
926	0.03070919368
927	0.03064275367
928	0.03059946397
929	0.03056115734
930	0.03052756403
931	0.03050777051
932	0.03046405745
933	0.03046111461
934	0.03041919976
935	0.03038509769
936	0.03033206664
937	0.03028662266
938	0.03020822535
939	0.03016303316
940	0.0301406912
941	0.03010313967
942	0.03007451758
943	0.03007051134
944	0.03000988068
945	0.02996948846
946	0.02994200007
947	0.02990187798
948	0.02988221534
949	0.02981591223
950	0.0297729238
951	0.02974341083
952	0.02969939874
953	0.02965100768
954	0.02962233053
955	0.02958252195
956	0.02952734714
957	0.02951361883
958	0.02950990641
959	0.02946692311
960	0.02943174678
961	0.02942960039
962	0.02937313727
963	0.02932542946
964	0.02930519668
965	0.02929385189
966	0.02925412244
967	0.02921872615
968	0.02920181839
969	0.02916576907
970	0.02910745759
971	0.02908895891
972	0.02902829078
973	0.02897301621
974	0.02890290096
975	0.02887778385
976	0.02887241767
977	0.02883279791
978	0.02881328146
979	0.02880966281
980	0.02877361688
981	0.02871540266
982	0.02871200823
983	0.0287020944
984	0.02867772423
985	0.02862291739
986	0.02856639539
987	0.02851576967
988	0.02846309089
989	0.02842842064
990	0.02837751958
991	0.02832231764
992	0.0282621514
993	0.02822436145
994	0.02820997963
995	0.0281688289
996	0.02811322332
997	0.02807861855
998	0.02804922071
999	0.02797543848
1000	0.02793228923
1001	0.02789297875
1002	0.02788824602
1003	0.02787515279
1004	0.02781860564
1005	0.02779235465
1006	0.02772869804
1007	0.0276920324
1008	0.0276319989
1009	0.02757633064
1010	0.02751952966
1011	0.02747415401
1012	0.02745570319
1013	0.02740306366
1014	0.02735587006
1015	0.02731429464
1016	0.02731140773
1017	0.0272789404
1018	0.02722301099
1019	0.02717682128
1020	0.02717278591
1021	0.02716891299
1022	0.02713136185
1023	0.02705709448
1024	0.02701966493
1025	0.02698834311
1026	0.02694252994
1027	0.026892776
1028	0.02685208647
1029	0.02680240968
1030	0.0267580472
1031	0.0267502852
1032	0.02672910954
1033	0.02671609834
1034	0.02664162876
1035	0.0265859151
1036	0.02655629134
1037	0.02652939815
1038	0.02649367423
1039	0.02645572601
1040	0.02644246563
1041	0.02641185818
1042	0.02636610765
1043	0.02631910209
1044	0.02628987721
1045	0.02622868325
1046	0.0261860526
1047	0.02615256242
1048	0.02611829963
1049	0.02609615234
1050	0.02603840541
1051	0.02600318998
1052	0.02596311483
1053	0.02595687916
1054	0.02591417529
1055	0.02586566967
1056	0.02582553224
1057	0.0258215332
1058	0.02576018756
1059	0.02571180613
1060	0.02569760842
1061	0.02568218062
1062	0.02563482268
1063	0.02560347979
1064	0.02556614572
1065	0.02551162964
1066	0.02544467192
1067	0.02540961649
1068	0.02538064092
1069	0.02535024051
1070	0.02534796029
1071	0.02530794971
1072	0.02528250223
1073	0.02526085722
1074	0.02523472723
1075	0.02519624625
1076	0.02516364889
1077	0.02514320259
1078	0.02510510447
1079	0.02507180414
1080	0.02504812624
1081	0.02501930794
1082	0.024992507
1083	0.02494464668
1084	0.02494082452
1085	0.02490231192
1086	0.02487839219
1087	0.02482120157
1088	0.0248026558
1089	0.02476223106
1090	0.02472427278
1091	0.02471945386
1092	0.02467805016
1093	0.02463997582
1094	0.02459133885
1095	0.02456541827
1096	0.02455953105
1097	0.02451209264
1098	0.02445911342
1099	0.0244212298
1100	0.02441192998
1101	0.02439930943
1102	0.024381818
1103	0.02434484816
1104	0.02431449796
1105	0.02428185383
1106	0.02426264161
1107	0.02421262847
1108	0.02417067863
1109	0.02414717521
1110	0.02414493724
1111	0.0241062757
1112	0.02410302107
1113	0.02406952627
1114	0.02404121092
1115	0.0240006535
1116	0.02398560504
1117	0.02396675809
1118	0.02394288741
1119	0.02390542261
1120	0.02390123801
1121	0.02384654027
1122	0.02383372764
1123	0.02379213225
1124	0.02374462302
1125	0.02370260407
1126	0.0236718061
1127	0.02363142258
1128	0.02359333182
1129	0.02354258001
1130	0.02352117988
1131	0.02351774198
1132	0.02347501922
1133	0.02343851178
1134	0.02341903235
1135	0.02336262527
1136	0.02333703781
1137	0.02332100787
1138	0.02331521417
1139	0.02328879712
1140	0.02326604532
1141	0.02324701567
1142	0.02321559129
1143	0.02319036323
1144	0.02315835654
1145	0.023127896
1146	0.02308619479
1147	0.02307280524
1148	0.02303770694
1149	0.02300999683
1150	0.02298423099
1151	0.02295918614
1152	0.02292527084
1153	0.02292263617
1154	0.02288943594
1155	0.02285546312
1156	0.02283198177
1157	0.02277738649
1158	0.02274816501
1159	0.02270911228
1160	0.02267072227
1161	0.02263648759
1162	0.02260961352
1163	0.02256294199
1164	0.02251583717
1165	0.02248454418
1166	0.02245940699
1167	0.02241022628
1168	0.02236443727
1169	0.02233645751
1170	0.02232362878
1171	0.02229121686
1172	0.02228700812
1173	0.02225142312
1174	0.02223163422
1175	0.02218366429
1176	0.02214686731
1177	0.02211883383
1178	0.02208382582
1179	0.02206415871
1180	0.02204499025
1181	0.02202749351
1182	0.0219919421
1183	0.0219604971
1184	0.02193230987
1185	0.02190931694
1186	0.02188345493
1187	0.02187575892
1188	0.02185751566
1189	0.0218281286
1190	0.02180709287
1191	0.02178430261
1192	0.02174529976
1193	0.02172028978
1194	0.02171206119
1195	0.02167628734
1196	0.0216362532
1197	0.02158744993
1198	0.02158329679
1199	0.02156419099
1200	0.02153191629
1201	0.02152564407
1202	0.02149294912
1203	0.02145206755
1204	0.02142483129
1205	0.02139083911
1206	0.02136134666
1207	0.02133790863
1208	0.02131229954
1209	0.02127089898
1210	0.02125158309
1211	0.02124915599
1212	0.02122798099
1213	0.02122616013
1214	0.02121119373
1215	0.02118932277
1216	0.02118743484
1217	0.02114637251
1218	0.02113284012
1219	0.02112935639
1220	0.02110820635
1221	0.02106617948
1222	0.02104701958
1223	0.02101832667
1224	0.02099547848
1225	0.02095593737
1226	0.02095390161
1227	0.02094952414
1228	0.02091435049
1229	0.02087536175
1230	0.02083993901
1231	0.02078178162
1232	0.020775191
1233	0.02073235262
1234	0.02072376679
1235	0.02070055244
1236	0.02065977025
1237	0.02063690538
1238	0.02060619484
1239	0.020585374
1240	0.02055327526
1241	0.02051184094
1242	0.02048826906
1243	0.02047871631
1244	0.02047682543
1245	0.02047523294
1246	0.02043472179
1247	0.02041012041
1248	0.02037071921
1249	0.0203567644
1250	0.0203223941
1251	0.02030676276
1252	0.02029030656
1253	0.02026981865
1254	0.02025338876
1255	0.02023865249
1256	0.02019638613
1257	0.02017497243
1258	0.02013027444
1259	0.02011832436
1260	0.02011066537
1261	0.02008642065
1262	0.02006001523
1263	0.02002050457
1264	0.0199978701
1265	0.01998294631
1266	0.01995841465
1267	0.01995684313
1268	0.01994032778
1269	0.01991510183
1270	0.01989256704
1271	0.01985555927
1272	0.01982799754
1273	0.01981537557
1274	0.01979091821
1275	0.01973980766
1276	0.01972142726
1277	0.01970368784
1278	0.01966203295
1279	0.01964752085
1280	0.01959807633
1281	0.01958187431
1282	0.01956370069
1283	0.01952483871
1284	0.01949739867
1285	0.01949577683
1286	0.01947513799
1287	0.01945407437
1288	0.01944758563
1289	0.01940862844
1290	0.01939002237
1291	0.01937116552
1292	0.01935044644
1293	0.01933391955
1294	0.01933260647
1295	0.01930517315
1296	0.01929377947
1297	0.01926717326
1298	0.01926560396
1299	0.01925492086
1300	0.01920860111
1301	0.01917793651
1302	0.01917656539
1303	0.01912901538
1304	0.01910766421
1305	0.01910629728
1306	0.01907855736
1307	0.01904383544
1308	0.01904275124
1309	0.01904090289
1310	0.0190315678
1311	0.01898555928
1312	0.01895733119
1313	0.01891222065
1314	0.01886704002
1315	0.01884333636
1316	0.01881349228
1317	0.01879732464
1318	0.01877519595
1319	0.01873528881
1320	0.01872135034
1321	0.01870031318
1322	0.01867019946
1323	0.01865953207
1324	0.01861928811
1325	0.01859146591
1326	0.01857127634
1327	0.01854167316
1328	0.01851607782
1329	0.01851513528
1330	0.01849617082
1331	0.01845570964
1332	0.01845440724
1333	0.01844719606
1334	0.01843561113
1335	0.01839789409
1336	0.01839653071
1337	0.01836842716
1338	0.01834478352
1339	0.0183225004
1340	0.01830846036
1341	0.01828387608
1342	0.01826784165
1343	0.01822661685
1344	0.01820301094
1345	0.01816168975
1346	0.01814487992
1347	0.01811954436
1348	0.01808298925
1349	0.01805424637
1350	0.0180195286
1351	0.01800469804
1352	0.01797167574
1353	0.01794293237
1354	0.01793080956
1355	0.01792843316
1356	0.01790600061
1357	0.01788756163
1358	0.01788540231
1359	0.01784762583
1360	0.01782442108
1361	0.01780974251
1362	0.01778019502
1363	0.01776997694
1364	0.01774901312
1365	0.01772497918
1366	0.01771736067
1367	0.0176907095
1368	0.017638138
1369	0.01761144506
1370	0.01758350103
1371	0.01756229847
1372	0.01753505841
1373	0.01750437818
1374	0.01746580854
1375	0.01745285894
1376	0.01742667265
1377	0.01739384713
1378	0.01737213632
1379	0.01736130612
1380	0.0173321079
1381	0.01731527011
1382	0.01731412828
1383	0.01730204292
1384	0.01728126473
1385	0.01728021995
1386	0.01725108436
1387	0.01723324015
1388	0.01722960377
1389	0.01719159243
1390	0.01717933146
1391	0.01715412729
1392	0.01712969047
1393	0.01709776509
1394	0.01706902596
1395	0.01703407612
1396	0.01703304474
1397	0.01701268229
1398	0.01701122767
1399	0.01697571203
1400	0.01695836661
1401	0.01690474306
1402	0.01687670269
1403	0.01685783058
1404	0.01682927036
1405	0.01681157096
1406	0.01677525292
1407	0.01676410945
1408	0.01674168006
1409	0.01671723633
1410	0.01670683114
1411	0.0166871427
1412	0.01667040984
1413	0.01664607417
1414	0.01662464359
1415	0.01660995455
1416	0.01658420187
1417	0.01656027539
1418	0.01652255711
1419	0.01650679317
1420	0.01649643915
1421	0.01647784497
1422	0.01646725331
1423	0.01646579439
1424	0.01643686386
1425	0.01641729604
1426	0.01640669889
1427	0.01639241446
1428	0.01636372928
1429	0.01634218857
1430	0.01631882797
1431	0.01628879912
1432	0.0162874986
1433	0.01626783429
1434	0.01626208913
1435	0.01623700404
1436	0.01620617287
1437	0.01620509627
1438	0.01618751012
1439	0.01616527622
1440	0.01614144408
1441	0.01610888831
1442	0.01610801495
1443	0.01608384733
1444	0.01605721365
1445	0.01603882272
1446	0.01603130077
1447	0.01600811375
1448	0.01599398106
1449	0.0159763449
1450	0.01595787844
1451	0.01594783331
1452	0.01594014464
1453	0.0159226384
1454	0.0159076657
1455	0.01586233667
1456	0.01583027171
1457	0.0158105676
1458	0.01578777212
1459	0.01574995605
1460	0.01571522001
1461	0.01569446065
1462	0.01566912299
1463	0.01565028046
1464	0.01564876862
1465	0.01560699293
1466	0.01559970215
1467	0.01557776458
1468	0.01556307959
1469	0.01554476456
1470	0.01552400305
1471	0.01550725309
1472	0.01547604039
1473	0.01545341518
1474	0.0154415089
1475	0.01541816517
1476	0.01536879026
1477	0.01533221778
1478	0.01532961465
1479	0.01530294902
1480	0.01527069124
1481	0.0152562962
1482	0.01522855597
1483	0.01521257348
1484	0.01519755173
1485	0.01519661037
1486	0.01518169048
1487	0.01516942473
1488	0.01516427512
1489	0.0151443822
1490	0.0151165365
1491	0.01507314301
1492	0.01504663456
1493	0.01504311351
1494	0.01501633428
1495	0.01500212501
1496	0.01498542302
1497	0.01498469615
1498	0.01497913732
1499	0.01494931296
1500	0.01491601142
1501	0.01489259788
